run_id,model,architecture,epoch,train_mse
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,2,0.2565772469783951
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,3,0.25179824850897603
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,4,0.25065925124113164
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,5,0.18210444320535046
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,6,0.006917452370532096
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,7,0.004675090353355227
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,8,0.003708948446475291
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,9,0.004085150157784545
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,10,0.00026854763635769663
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,11,0.0031117939292779895
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,12,0.0018478333384843726
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,13,0.0015608428217771253
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,14,0.0001388098913968766
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,15,0.001627736853315187
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,16,0.0012379634154390737
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,17,0.0011452243060720568
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,18,0.0011096282058553064
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,19,7.477802435307268e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,20,0.0009068127103962209
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,21,0.0006979288454297475
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,22,0.00010876898319246535
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,23,0.0007539966799595642
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,24,0.0007155282108082077
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,25,8.30798465835227e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,26,0.0007483577835015291
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,27,8.237729505997538e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,28,0.0007414399257845497
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,29,6.841720779809544e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,30,0.0006852441794559143
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,31,6.451192360476142e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,32,0.0003943108587783784
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,33,6.667290291233587e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,34,0.0005160458018377903
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,35,6.372202112878145e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,36,0.00045985763524670174
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,37,5.750096051659469e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,38,0.000459458253508811
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,39,5.6787856571691164e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,40,4.9722308365932055e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,41,0.0003325060302836469
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,42,5.152437687222923e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,43,0.00026801146514900814
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,44,4.3674117589702355e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,45,4.48814964779257e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,46,0.0004174158252325618
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,47,4.5031763998068866e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,48,4.638112381920637e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,49,4.176890055482681e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,50,0.0004660749462923756
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,51,3.951584998071239e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,52,3.927905082361032e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,53,0.0004934031098537792
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,54,3.622112511646213e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,55,3.6009876737194875e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,56,0.0003591039460794426
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,57,3.6708378656116e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,58,0.0004256054793703913
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,59,3.176157796825707e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,60,3.38343666372678e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,61,0.0002208564651150215
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,62,2.793773072763857e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,63,3.126725059100419e-05
