run_index,run_label,cipher,model,rounds,seed,samples_per_class,pairs_per_sample,epoch,train_loss,train_eval_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc,learning_rate
4,run4: uKNIT-BC r5 spn_zhang_wang_mcnd_adapter seed4,uKNIT-BC,spn_zhang_wang_mcnd_adapter,5,4,262144,4,9.0,0.22804626109609671,0.6276988014942617,0.6475429534912109,0.7263036576550803,0.7474941597029101,0.4995269775390625,0.5004452578723431,0.0001
4,run4: uKNIT-BC r5 spn_zhang_wang_mcnd_adapter seed4,uKNIT-BC,spn_zhang_wang_mcnd_adapter,5,4,262144,4,10.0,0.21988538327968854,0.5978361883207981,0.6840648651123047,0.7585354839829961,0.7611087026598398,0.500244140625,0.4994543008506298,0.0001
5,run5: uKNIT-BC r5 spn_liu_case3_conv2d_adapter seed4,uKNIT-BC,spn_liu_case3_conv2d_adapter,5,4,262144,4,1.0,0.25024068178390735,0.6934235576190986,0.5,0.5103347294570995,0.6934722119476646,0.5,0.49629658623598516,0.0001
5,run5: uKNIT-BC r5 spn_liu_case3_conv2d_adapter seed4,uKNIT-BC,spn_liu_case3_conv2d_adapter,5,4,262144,4,2.0,0.2500739207116567,0.6931609222665429,0.5,0.5040750776533969,0.693168438214343,0.5000839233398438,0.5013180687092245,0.0001
5,run5: uKNIT-BC r5 spn_liu_case3_conv2d_adapter seed4,uKNIT-BC,spn_liu_case3_conv2d_adapter,5,4,262144,4,3.0,0.25003406266296224,0.6931889118204708,0.5000019073486328,0.5035635370077216,0.6931969864235725,0.49999237060546875,0.5017549025360495,0.0001
5,run5: uKNIT-BC r5 spn_liu_case3_conv2d_adapter seed4,uKNIT-BC,spn_liu_case3_conv2d_adapter,5,4,262144,4,4.0,0.25002035770739894,0.6931789395748638,0.5,0.5034849339499488,0.693189209792763,0.5,0.4998290090588853,0.0001
5,run5: uKNIT-BC r5 spn_liu_case3_conv2d_adapter seed4,uKNIT-BC,spn_liu_case3_conv2d_adapter,5,4,262144,4,5.0,0.2500152347074618,0.6932059558821493,0.5,0.5022788227361161,0.6932143095473293,0.5,0.49857683945447206,0.0001
5,run5: uKNIT-BC r5 spn_liu_case3_conv2d_adapter seed4,uKNIT-BC,spn_liu_case3_conv2d_adapter,5,4,262144,4,6.0,0.2500128055780806,0.6931529891735408,0.5,0.5006075632190914,0.6931552653841209,0.5,0.49858948425389826,0.0001
5,run5: uKNIT-BC r5 spn_liu_case3_conv2d_adapter seed4,uKNIT-BC,spn_liu_case3_conv2d_adapter,5,4,262144,4,7.0,0.2500089740024123,0.6931456181555404,0.5000839233398438,0.5029971676631249,0.6931496749166399,0.5004501342773438,0.49880965787451714,0.0001
5,run5: uKNIT-BC r5 spn_liu_case3_conv2d_adapter seed4,uKNIT-BC,spn_liu_case3_conv2d_adapter,5,4,262144,4,8.0,0.25000908817855816,0.6931455366502632,0.5011959075927734,0.5021091388189234,0.6931489853013773,0.5005416870117188,0.49825119401793927,0.0001
5,run5: uKNIT-BC r5 spn_liu_case3_conv2d_adapter seed4,uKNIT-BC,spn_liu_case3_conv2d_adapter,5,4,262144,4,9.0,0.2500063769839471,0.6931447803435731,0.5013027191162109,0.5026503892586334,0.6931450573320035,0.5030746459960938,0.5025960284983739,0.0001
5,run5: uKNIT-BC r5 spn_liu_case3_conv2d_adapter seed4,uKNIT-BC,spn_liu_case3_conv2d_adapter,5,4,262144,4,10.0,0.2500039515471144,0.6931764033142827,0.5,0.5014752456263523,0.6931766328052618,0.5,0.5000543583882973,0.0001
